Member,HS_Code,Label_EN,Explanatory_EN
http://data.europa.eu/xsp/cn2024/030291000080,0302.91,"0302 91 00 -- Livers, roes and milt","Fresh or chilled fish livers, roes and milt"
http://data.europa.eu/xsp/cn2024/030292000080,0302.92,0302 92 00 -- Shark fins,Fresh or chilled shark fins
http://data.europa.eu/xsp/cn2024/030299000080,0302.99,0302 99 00 -- Other,"Fresh or chilled fish fins, heads, tails, maws and other edible fish offal (excl. livers, roes, milt and shark fins)"
http://data.europa.eu/xsp/cn2024/030311000080,0303.11,0303 11 00 -- Sockeye salmon (red salmon) (Oncorhynchus nerka),"Frozen sockeye salmon [red salmon] ""Oncorhynchus nerka"""
http://data.europa.eu/xsp/cn2024/030312000080,0303.12,"0303 12 00 -- Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)","Frozen Pacific salmon (excl. sockeye salmon ""red salmon"")"
http://data.europa.eu/xsp/cn2024/030313000080,0303.13,0303 13 00 -- Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),"Frozen, Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
http://data.europa.eu/xsp/cn2024/030314000080,0303.14,"0303 14 -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Frozen trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
http://data.europa.eu/xsp/cn2024/030319000080,0303.19,0303 19 00 -- Other,"Frozen salmonidae (excl. trout and Pacific, Atlantic and Danube salmon)"
http://data.europa.eu/xsp/cn2024/030323000080,0303.23,0303 23 00 -- Tilapias (Oreochromis spp.),"Frozen tilapia ""Oreochromis spp."""
http://data.europa.eu/xsp/cn2024/030324000080,0303.24,"0303 24 00 -- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","Frozen catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
http://data.europa.eu/xsp/cn2024/030325000080,0303.25,"0303 25 00 -- Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.,Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Frozen carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
http://data.europa.eu/xsp/cn2024/030326000080,0303.26,0303 26 00 -- Eels (Anguilla spp.),"Frozen eels ""Anguilla spp."""
http://data.europa.eu/xsp/cn2024/030329000080,0303.29,0303 29 00 -- Other,"Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
http://data.europa.eu/xsp/cn2024/030331000080,0303.31,"0303 31 -- Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)","Frozen lesser or Greenland halibut ""Reinhardtius hippoglossoides"", Atlantic halibut ""Hippoglossus hippoglossus"" and Pacific halibut ""Hippoglossus stenolepis"""
http://data.europa.eu/xsp/cn2024/030332000080,0303.32,0303 32 00 -- Plaice (Pleuronectes platessa),"Frozen plaice ""Pleuronectes platessa"""
http://data.europa.eu/xsp/cn2024/030333000080,0303.33,0303 33 00 -- Sole (Solea spp.),"Frozen sole ""Solea spp."""
http://data.europa.eu/xsp/cn2024/030334000080,0303.34,0303 34 00 -- Turbots (Psetta maxima),"Frozen turbot ""Psetta maxima"""
http://data.europa.eu/xsp/cn2024/030339000080,0303.39,0303 39 -- Other,"Frozen flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"" (excl. halibut, plaice, sole and turbot)"
http://data.europa.eu/xsp/cn2024/030341000080,0303.41,0303 41 -- Albacore or longfinned tuna (Thunnus alalunga),"Frozen albacore or longfinned tunas ""Thunnus alalunga"""
http://data.europa.eu/xsp/cn2024/030342000080,0303.42,0303 42 -- Yellowfin tuna (Thunnus albacares),"Frozen yellowfin tunas ""Thunnus albacares"""
http://data.europa.eu/xsp/cn2024/030343000080,0303.43,0303 43 -- Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis),"Frozen skipjack or stripe-bellied bonito ""Euthynnus -Katsuwonus- pelamis"""
http://data.europa.eu/xsp/cn2024/030344000080,0303.44,0303 44 -- Bigeye tuna (Thunnus obesus),"Frozen bigeye tunas ""Thunnus obesus"""
http://data.europa.eu/xsp/cn2024/030345000080,0303.45,"0303 45 -- Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)","Frozen Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)"
http://data.europa.eu/xsp/cn2024/030346000080,0303.46,0303 46 -- Southern bluefin tuna (Thunnus maccoyii),"Frozen Southern bluefin tunas ""Thunnus maccoyii"""
http://data.europa.eu/xsp/cn2024/030349000080,0303.49,0303 49 -- Other,"Frozen tunas of the genus ""Thunnus"" (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus, Thunnus orientalis and Thunnus maccoyii)"
http://data.europa.eu/xsp/cn2024/030351000080,0303.51,"0303 51 00 -- Herrings (Clupea harengus, Clupea pallasii)","Frozen herrings ""Clupea harengus, Clupea pallasii"""
http://data.europa.eu/xsp/cn2024/030353000080,0303.53,"0303 53 -- Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)","Frozen sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"""
http://data.europa.eu/xsp/cn2024/030354000080,0303.54,"0303 54 -- Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","Frozen mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"""
http://data.europa.eu/xsp/cn2024/030355000080,0303.55,0303 55 -- Jack and horse mackerel (Trachurus spp.),"Frozen jack and horse mackerel ""Trachurus spp."""
http://data.europa.eu/xsp/cn2024/030356000080,0303.56,0303 56 00 -- Cobia (Rachycentron canadum),"Frozen cobia ""Rachycentron canadum"""
http://data.europa.eu/xsp/cn2024/030357000080,0303.57,0303 57 00 -- Swordfish (Xiphias gladius),"Frozen swordfish ""Xiphias gladius"""
http://data.europa.eu/xsp/cn2024/030359000080,0303.59,0303 59 -- Other,"Frozen anchovies ""Engraulis spp."", Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jacks, crevalles ""Caranx spp."", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"""
http://data.europa.eu/xsp/cn2024/030363000080,0303.63,"0303 63 -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Frozen cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
http://data.europa.eu/xsp/cn2024/030364000080,0303.64,0303 64 00 -- Haddock (Melanogrammus aeglefinus),"Frozen haddock ""Melanogrammus aeglefinus"""
http://data.europa.eu/xsp/cn2024/030365000080,0303.65,0303 65 00 -- Coalfish (Pollachius virens),"Frozen coalfish ""Pollachius virens"""
http://data.europa.eu/xsp/cn2024/030366000080,0303.66,"0303 66 -- Hake (Merluccius spp., Urophycis spp.)","Frozen hake ""Merluccius spp., Urophycis spp."""
http://data.europa.eu/xsp/cn2024/030367000080,0303.67,0303 67 00 -- Alaska Pollock (Theragra chalcogramma),"Frozen Alaska pollack ""Theragra chalcogramma"""
http://data.europa.eu/xsp/cn2024/030368000080,0303.68,"0303 68 -- Blue whiting (Micromesistius poutassou, Micromesistius australis)","Frozen blue whiting ""Micromesistius poutassou, Micromesistius australis"""
http://data.europa.eu/xsp/cn2024/030369000080,0303.69,0303 69 -- Other,"Frozen fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. cod, haddock, coalfish, hake, Alaska pollack and blue whiting)"
http://data.europa.eu/xsp/cn2024/030381000080,0303.81,0303 81 -- Dogfish and other sharks,Frozen dogfish and other sharks
http://data.europa.eu/xsp/cn2024/030382000080,0303.82,0303 82 00 -- Rays and skates (Rajidae),"Frozen rays and skates ""Rajidae"""
http://data.europa.eu/xsp/cn2024/030383000080,0303.83,0303 83 00 -- Toothfish (Dissostichus spp.),"Frozen toothfish ""Dissostichus spp."""
http://data.europa.eu/xsp/cn2024/030384000080,0303.84,0303 84 -- Sea bass (Dicentrarchus spp.),"Frozen sea bass ""Dicentrarchus spp."""
http://data.europa.eu/xsp/cn2024/030389000080,0303.89,0303 89 -- Other,"Frozen fish, n.e.s."
http://data.europa.eu/xsp/cn2024/030391000080,0303.91,"0303 91 -- Livers, roes and milt","Frozen fish livers, roes and milt"
http://data.europa.eu/xsp/cn2024/030392000080,0303.92,0303 92 00 -- Shark fins,Frozen shark fins
http://data.europa.eu/xsp/cn2024/030399000080,0303.99,0303 99 00 -- Other,"Frozen fish fins, heads, tails, maws and other edible fish offal (excl. livers, roes, milt and shark fins)"
http://data.europa.eu/xsp/cn2024/030431000080,0304.31,0304 31 00 -- Tilapias (Oreochromis spp.),"Fresh or chilled fillets of tilapia ""Oreochromis spp."""
http://data.europa.eu/xsp/cn2024/030432000080,0304.32,"0304 32 00 -- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","Fresh or chilled fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
http://data.europa.eu/xsp/cn2024/030433000080,0304.33,0304 33 00 -- Nile perch (Lates niloticus),"Fresh or chilled fillets of Nile perch ""Lates niloticus"""
http://data.europa.eu/xsp/cn2024/030439000080,0304.39,0304 39 00 -- Other,"Fresh or chilled fillets of carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."",  eels ""Anguilla spp."" and snakeheads ""Channa spp."""
http://data.europa.eu/xsp/cn2024/030441000080,0304.41,"0304 41 00 -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","Fresh or chilled fillets of Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
http://data.europa.eu/xsp/cn2024/030442000080,0304.42,"0304 42 -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Fresh or chilled fillets of trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
http://data.europa.eu/xsp/cn2024/030443000080,0304.43,"0304 43 00 -- Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Fresh or chilled fillets of flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"""
http://data.europa.eu/xsp/cn2024/030444000080,0304.44,"0304 44 -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Fresh or chilled fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
http://data.europa.eu/xsp/cn2024/030445000080,0304.45,0304 45 00 -- Swordfish (Xiphias gladius),"Fresh or chilled fillets of swordfish ""Xiphias gladius"""
http://data.europa.eu/xsp/cn2024/030446000080,0304.46,0304 46 00 -- Toothfish (Dissostichus spp.),"Fresh or chilled fillets of toothfish ""Dissostichus spp."""
http://data.europa.eu/xsp/cn2024/030447000080,0304.47,0304 47 -- Dogfish and other sharks,Fresh or chilled fillets of dogfish and other sharks
http://data.europa.eu/xsp/cn2024/030448000080,0304.48,0304 48 00 -- Rays and skates (Rajidae),"Fresh or chilled fillets of rays and skates ""Rajidae"""
http://data.europa.eu/xsp/cn2024/030449000080,0304.49,0304 49 -- Other,"Fresh or chilled fillets of fish, n.e.s."
http://data.europa.eu/xsp/cn2024/030451000080,0304.51,"0304 51 00 -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","Fresh or chilled meat, whether or not minced, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."" (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030452000080,0304.52,0304 52 00 -- Salmonidae,"Fresh or chilled meat, whether or not minced, of salmonidae (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030453000080,0304.53,"0304 53 00 -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Fresh or chilled meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030454000080,0304.54,0304 54 00 -- Swordfish (Xiphias gladius),"Fresh or chilled meat, whether or not minced, of swordfish ""Xiphias gladius"" (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030455000080,0304.55,0304 55 00 -- Toothfish (Dissostichus spp.),"Fresh or chilled meat, whether or not minced, of toothfish ""Dissostichus spp."" (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030456000080,0304.56,0304 56 -- Dogfish and other sharks,"Fresh or chilled meat, whether or not minced, of dogfish and other sharks (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030457000080,0304.57,0304 57 00 -- Rays and skates (Rajidae),"Fresh or chilled meat, whether or not minced, of rays and skates ""Rajidae"" (excl. fillets)"
http://data.europa.eu/xsp/cn2024/030459000080,0304.59,0304 59 -- Other,"Fresh or chilled fish meat, whether or not minced (excl. all fillets, tilapias, catfish, carp, eels, Nile perch, snakeheads, salmonidae, swordfish, toothfish, rays, skates, dogfish and other sharks, and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)"
http://data.europa.eu/xsp/cn2024/030461000080,0304.61,0304 61 00 -- Tilapias (Oreochromis spp.),"Frozen fillets of tilapia ""Oreochromis spp."""
http://data.europa.eu/xsp/cn2024/030462000080,0304.62,"0304 62 00 -- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","Frozen fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
http://data.europa.eu/xsp/cn2024/030463000080,0304.63,0304 63 00 -- Nile perch (Lates niloticus),"Frozen fillets of Nile perch ""Lates niloticus"""
http://data.europa.eu/xsp/cn2024/030469000080,0304.69,0304 69 00 -- Other,"Frozen fillets of carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."" and snakeheads ""Channa spp."""
http://data.europa.eu/xsp/cn2024/030471000080,0304.71,"0304 71 -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Frozen fillets of cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
http://data.europa.eu/xsp/cn2024/030472000080,0304.72,0304 72 00 -- Haddock (Melanogrammus aeglefinus),"Frozen fillets of haddock ""Melanogrammus aeglefinus"""
http://data.europa.eu/xsp/cn2024/030473000080,0304.73,0304 73 00 -- Coalfish (Pollachius virens),"Frozen fillets of coalfish ""Pollachius virens"""
http://data.europa.eu/xsp/cn2024/030474000080,0304.74,"0304 74 -- Hake (Merluccius spp., Urophycis spp.)","Frozen fillets of hake ""Merluccius spp., Urophycis spp."""
http://data.europa.eu/xsp/cn2024/030475000080,0304.75,0304 75 00 -- Alaska Pollock (Theragra chalcogramma),"Frozen fillets of Alaska pollack ""Theragra chalcogramma"""
http://data.europa.eu/xsp/cn2024/030479000080,0304.79,0304 79 -- Other,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excl. cod, haddock, coalfish, hake and Alaska pollack)"
